,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,copyright,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,contentAdvisoryRating,shortDescription,longDescription,hasITunesExtras,collectionArtistName,amgArtistId
60,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/happiness-is-a-warm-gun/1441133180?i=1441133681&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/15/e6/ee/15e6eec1-f108-e81c-23b5-266c678a584e/mzaf_9789711783485346692.plus.aac.p.m4a,,song,1441133681.0,Happiness Is a Warm Gun,Happiness Is a Warm Gun,https://music.apple.com/us/album/happiness-is-a-warm-gun/1441133180?i=1441133681&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,8.0,164547.0,True,,,,,,,,,,,,
61,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/magical-mystery-tour/1441133100?i=1441133275&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1967-11-27T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4c/3d/78/4c3d78fb-32fc-aba1-5550-1bc2be1eb7b0/mzaf_9629038303491282756.plus.aac.p.m4a,,song,1441133275.0,Magical Mystery Tour,Magical Mystery Tour,https://music.apple.com/us/album/magical-mystery-tour/1441133100?i=1441133275&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,11.0,169133.0,True,,,,,,,,,,,,
62,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-my-loving/1441132965?i=1441133350&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/70/86/41/70864181-d020-eba9-2625-c023e34ae4c4/mzaf_9663056365358081894.plus.aac.p.m4a,,song,1441133350.0,All My Loving,All My Loving,https://music.apple.com/us/album/all-my-loving/1441132965?i=1441133350&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,6.0,129227.0,True,,,,,,,,,,,,
63,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/and-i-love-her/1441132965?i=1441133484&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1964-07-10T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/d2/12/3d/d2123d69-61bb-c0de-0ea6-e663f1b912f3/mzaf_17953255839789206410.plus.aac.p.m4a,,song,1441133484.0,And I Love Her,And I Love Her,https://music.apple.com/us/album/and-i-love-her/1441132965?i=1441133484&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,9.0,151413.0,True,,,,,,,,,,,,
64,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/julia/1441133180?i=1441133915&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/af/b1/a6/afb1a6db-9fbf-849b-8429-ad6bb92e92de/mzaf_14380737951102381133.plus.aac.p.m4a,,song,1441133915.0,Julia,Julia,https://music.apple.com/us/album/julia/1441133180?i=1441133915&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,17.0,174672.0,True,,,,,,,,,,,,
65,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/old-brown-shoe/1441133100?i=1441133288&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1969-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/86/94/9a/86949a85-4caf-e012-f9b0-c851cad8bcca/mzaf_1104317467503638870.plus.aac.p.m4a,,song,1441133288.0,Old Brown Shoe,Old Brown Shoe,https://music.apple.com/us/album/old-brown-shoe/1441133100?i=1441133288&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,7.0,201133.0,True,,,,,,,,,,,,
66,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/glass-onion/1441133180?i=1441133436&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/49/09/d4/4909d493-2f18-58cd-4745-97aef5d43de4/mzaf_11905904210435959857.plus.aac.p.m4a,,song,1441133436.0,Glass Onion,Glass Onion,https://music.apple.com/us/album/glass-onion/1441133180?i=1441133436&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,3.0,137840.0,True,,,,,,,,,,,,
67,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/martha-my-dear/1441133180?i=1441133690&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/61/bd/35/61bd35fa-c4fa-9dc1-99cc-028e55d45cee/mzaf_3204957169827302601.plus.aac.p.m4a,,song,1441133690.0,Martha My Dear,Martha My Dear,https://music.apple.com/us/album/martha-my-dear/1441133180?i=1441133690&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,9.0,148573.0,True,,,,,,,,,,,,
68,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/im-so-tired/1441133180?i=1441133702&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/51/01/5f/51015f55-d5bb-c94e-0a05-acf3fedf9318/mzaf_6063975442138047837.plus.aac.p.m4a,,song,1441133702.0,I'm So Tired,I'm So Tired,https://music.apple.com/us/album/im-so-tired/1441133180?i=1441133702&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,10.0,123493.0,True,,,,,,,,,,,,
69,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/mother-natures-son/1441133180?i=1441134096&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/e8/bf/2c/e8bf2c13-cb16-64e3-8bf9-2234f28680c6/mzaf_953963743998028516.plus.aac.p.m4a,,song,1441134096.0,Mother Nature's Son,Mother Nature's Son,https://music.apple.com/us/album/mother-natures-son/1441133180?i=1441134096&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,3.0,168027.0,True,,,,,,,,,,,,
70,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/revolution-1/1441133180?i=1441134376&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bc/70/d3/bc70d39d-60f9-8957-fa1b-820c6e268584/mzaf_6152385202399959333.plus.aac.p.m4a,,song,1441134376.0,Revolution 1,Revolution 1,https://music.apple.com/us/album/revolution-1/1441133180?i=1441134376&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,8.0,255707.0,True,,,,,,,,,,,,
71,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/good-night/1441133180?i=1441134487&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/de/5d/4c/de5d4cdb-eaba-49c2-6a65-b15cc08c28c2/mzaf_16739924912968352863.plus.aac.p.m4a,,song,1441134487.0,Good Night,Good Night,https://music.apple.com/us/album/good-night/1441133180?i=1441134487&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,13.0,191761.0,True,,,,,,,,,,,,
72,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/all-you-need-is-love-glee-cast-version/696884325?i=696885604&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/91/d0/91/91d091fa-a8de-a3fd-16e0-5ba9b0962d68/mzaf_2316334626842945032.plus.aac.p.m4a,,song,696885604.0,All You Need Is Love (Glee Cast Version),All You Need Is Love (Glee Cast Version),https://music.apple.com/us/album/all-you-need-is-love-glee-cast-version/696884325?i=696885604&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,196507.0,True,,,,,,,,,,,,
73,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cry-baby-cry/1441133180?i=1441134477&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b5/8f/77/b58f772b-cfe2-6c51-b789-327a6d518f6f/mzaf_6834851729795768369.plus.aac.p.m4a,,song,1441134477.0,Cry Baby Cry,Cry Baby Cry,https://music.apple.com/us/album/cry-baby-cry/1441133180?i=1441134477&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,11.0,182080.0,True,,,,,,,,,,,,
74,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-pass-me-by/1441133180?i=1441133893&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2e/a8/7f/2ea87f90-63ac-3b53-373e-90238b7308bb/mzaf_3182843065756980339.plus.aac.p.m4a,,song,1441133893.0,Don't Pass Me By,Don't Pass Me By,https://music.apple.com/us/album/dont-pass-me-by/1441133180?i=1441133893&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,14.0,230453.0,True,,,,,,,,,,,,
75,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yer-blues/1441133180?i=1441134092&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/26/d9/fc/26d9fc5b-fa84-9c6f-d098-7f27965a9f97/mzaf_15031040391290826035.plus.aac.p.m4a,,song,1441134092.0,Yer Blues,Yer Blues,https://music.apple.com/us/album/yer-blues/1441133180?i=1441134092&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,2.0,240453.0,True,,,,,,,,,,,,
76,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/why-dont-we-do-it-in-the-road/1441133180?i=1441133902&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3e/52/fd/3e52fdbd-f190-826f-f826-3c8765843a15/mzaf_8598324598359201603.plus.aac.p.m4a,,song,1441133902.0,Why Don't We Do It In the Road?,Why Don't We Do It In the Road?,https://music.apple.com/us/album/why-dont-we-do-it-in-the-road/1441133180?i=1441133902&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,15.0,101160.0,True,,,,,,,,,,,,
77,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-continuing-story-of-bungalow-bill/1441133180?i=1441133634&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4c/5e/48/4c5e48e3-c08f-814d-570f-e934a71aff47/mzaf_2287261268531929013.plus.aac.p.m4a,,song,1441133634.0,The Continuing Story of Bungalow Bill,The Continuing Story of Bungalow Bill,https://music.apple.com/us/album/the-continuing-story-of-bungalow-bill/1441133180?i=1441133634&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,6.0,194160.0,True,,,,,,,,,,,,
78,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sexy-sadie/1441133180?i=1441134198&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9d/88/1f/9d881f6d-c7e6-4728-644b-2c74110b98d2/mzaf_5291899988247267522.plus.aac.p.m4a,,song,1441134198.0,Sexy Sadie,Sexy Sadie,https://music.apple.com/us/album/sexy-sadie/1441133180?i=1441134198&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,5.0,195267.0,True,,,,,,,,,,,,
79,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/honey-pie/1441133180?i=1441134393&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/99/7c/96/997c9688-84b2-dc78-5a68-94157a425eec/mzaf_1996502635938580783.plus.aac.p.m4a,,song,1441134393.0,Honey Pie,Honey Pie,https://music.apple.com/us/album/honey-pie/1441133180?i=1441134393&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,9.0,161160.0,True,,,,,,,,,,,,
80,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/savoy-truffle/1441133180?i=1441134470&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8a/6c/62/8a6c6206-10f9-e3de-db9e-08cbad0b9d91/mzaf_6447993379411567722.plus.aac.p.m4a,,song,1441134470.0,Savoy Truffle,Savoy Truffle,https://music.apple.com/us/album/savoy-truffle/1441133180?i=1441134470&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,10.0,174467.0,True,,,,,,,,,,,,
